# Engine name: Sugar Rocket
# Tue Mar 14 00:46:59 2023
#
#************************************************************************************************************************************************************************************
# Results of nested analysis
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# Ratio, O/F     pc, MPa  Nozzle inl  Nozzle exi  rho, kg/m^       Tc, K           M       gamma           k     c*, m/s   Is opt, s   Is vac, s      Cf opt      Cf vac    c.factor 
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
     1.9140      0.5699      0.0000      4.0000      0.0000   1533.8825     39.7361      1.1468      1.1154    860.9088    113.0414    132.2039      1.4237      1.6332      0.8848 
     1.9140      0.5717      0.0000      4.0000      0.0000   1534.0227     39.7379      1.1468      1.1154    860.9522    113.0486    132.2106      1.4237      1.6332      0.8848 
     1.9140      0.5735      0.0000      4.0000      0.0000   1534.1624     39.7396      1.1468      1.1154    860.9954    113.0558    132.2174      1.4237      1.6332      0.8849 
     1.9140      0.5753      0.0000      4.0000      0.0000   1534.3016     39.7414      1.1467      1.1154    861.0384    113.0629    132.2241      1.4237      1.6332      0.8849 
     1.9140      0.5771      0.0000      4.0000      0.0000   1534.4402     39.7431      1.1467      1.1155    861.0812    113.0700    132.2308      1.4237      1.6332      0.8849 
     1.9140      0.5789      0.0000      4.0000      0.0000   1534.5783     39.7449      1.1466      1.1155    861.1240    113.0771    132.2375      1.4237      1.6332      0.8850 
     1.9140      0.5807      0.0000      4.0000      0.0000   1534.7158     39.7466      1.1466      1.1155    861.1665    113.0842    132.2441      1.4237      1.6332      0.8850 
     1.9140      0.5825      0.0000      4.0000      0.0000   1534.8529     39.7483      1.1466      1.1155    861.2089    113.0912    132.2508      1.4237      1.6331      0.8850 
     1.9140      0.5843      0.0000      4.0000      0.0000   1534.9894     39.7500      1.1465      1.1155    861.2512    113.0982    132.2574      1.4237      1.6331      0.8851 
     1.9140      0.5861      0.0000      4.0000      0.0000   1535.1253     39.7517      1.1465      1.1155    861.2933    113.1051    132.2639      1.4237      1.6331      0.8851 
     1.9140      0.5879      0.0000      4.0000      0.0000   1535.2608     39.7534      1.1465      1.1156    861.3353    113.1121    132.2705      1.4237      1.6331      0.8851 
     1.9140      0.5897      0.0000      4.0000      0.0000   1535.3957     39.7551      1.1464      1.1156    861.3771    113.1190    132.2770      1.4237      1.6331      0.8852 
     1.9140      0.5915      0.0000      4.0000      0.0000   1535.5302     39.7568      1.1464      1.1156    861.4188    113.1259    132.2835      1.4237      1.6331      0.8852 
     1.9140      0.5933      0.0000      4.0000      0.0000   1535.6641     39.7585      1.1464      1.1156    861.4603    113.1328    132.2900      1.4237      1.6331      0.8852 
     1.9140      0.5951      0.0000      4.0000      0.0000   1535.7975     39.7601      1.1463      1.1156    861.5017    113.1396    132.2964      1.4237      1.6331      0.8853 
     1.9140      0.5969      0.0000      4.0000      0.0000   1535.9304     39.7618      1.1463      1.1156    861.5430    113.1464    132.3029      1.4237      1.6331      0.8853 
     1.9140      0.5987      0.0000      4.0000      0.0000   1536.0628     39.7635      1.1463      1.1157    861.5841    113.1532    132.3093      1.4237      1.6331      0.8853 
     1.9140      0.6005      0.0000      4.0000      0.0000   1536.1948     39.7651      1.1463      1.1157    861.6250    113.1600    132.3156      1.4237      1.6331      0.8854 
     1.9140      0.6023      0.0000      4.0000      0.0000   1536.3262     39.7668      1.1462      1.1157    861.6659    113.1667    132.3220      1.4237      1.6331      0.8854 
     1.9140      0.6041      0.0000      4.0000      0.0000   1536.4571     39.7684      1.1462      1.1157    861.7066    113.1734    132.3283      1.4237      1.6331      0.8854 
     1.9140      0.6059      0.0000      4.0000      0.0000   1536.5876     39.7701      1.1462      1.1157    861.7471    113.1801    132.3346      1.4237      1.6330      0.8855 
     1.9140      0.6077      0.0000      4.0000      0.0000   1536.7175     39.7717      1.1461      1.1157    861.7875    113.1868    132.3409      1.4237      1.6330      0.8855 
     1.9140      0.6095      0.0000      4.0000      0.0000   1536.8470     39.7733      1.1461      1.1157    861.8278    113.1934    132.3472      1.4237      1.6330      0.8855 
     1.9140      0.6113      0.0000      4.0000      0.0000   1536.9760     39.7749      1.1461      1.1158    861.8679    113.2001    132.3534      1.4237      1.6330      0.8856 
     1.9140      0.6131      0.0000      4.0000      0.0000   1537.1046     39.7765      1.1460      1.1158    861.9079    113.2066    132.3596      1.4237      1.6330      0.8856 
     1.9140      0.6149      0.0000      4.0000      0.0000   1537.2326     39.7781      1.1460      1.1158    861.9478    113.2132    132.3658      1.4237      1.6330      0.8856 
     1.9140      0.6167      0.0000      4.0000      0.0000   1537.3602     39.7798      1.1460      1.1158    861.9876    113.2198    132.3720      1.4237      1.6330      0.8857 
     1.9140      0.6185      0.0000      4.0000      0.0000   1537.4873     39.7813      1.1459      1.1158    862.0272    113.2263    132.3782      1.4237      1.6330      0.8857 
     1.9140      0.6203      0.0000      4.0000      0.0000   1537.6140     39.7829      1.1459      1.1158    862.0666    113.2328    132.3843      1.4237      1.6330      0.8857 
     1.9140      0.6221      0.0000      4.0000      0.0000   1537.7402     39.7845      1.1459      1.1159    862.1060    113.2393    132.3904      1.4237      1.6330      0.8857 
     1.9140      0.6239      0.0000      4.0000      0.0000   1537.8660     39.7861      1.1458      1.1159    862.1452    113.2457    132.3965      1.4237      1.6330      0.8858 
     1.9140      0.6257      0.0000      4.0000      0.0000   1537.9913     39.7877      1.1458      1.1159    862.1843    113.2521    132.4026      1.4237      1.6330      0.8858 
     1.9140      0.6275      0.0000      4.0000      0.0000   1538.1161     39.7892      1.1458      1.1159    862.2232    113.2585    132.4086      1.4237      1.6330      0.8858 
     1.9140      0.6293      0.0000      4.0000      0.0000   1538.2405     39.7908      1.1457      1.1159    862.2621    113.2649    132.4146      1.4237      1.6329      0.8859 
     1.9140      0.6311      0.0000      4.0000      0.0000   1538.3644     39.7924      1.1457      1.1159    862.3008    113.2713    132.4206      1.4237      1.6329      0.8859 
     1.9140      0.6329      0.0000      4.0000      0.0000   1538.4879     39.7939      1.1457      1.1159    862.3394    113.2776    132.4266      1.4237      1.6329      0.8859 
     1.9140      0.6347      0.0000      4.0000      0.0000   1538.6110     39.7955      1.1457      1.1160    862.3778    113.2839    132.4325      1.4237      1.6329      0.8860 
     1.9140      0.6365      0.0000      4.0000      0.0000   1538.7336     39.7970      1.1456      1.1160    862.4161    113.2902    132.4385      1.4237      1.6329      0.8860 
     1.9140      0.6383      0.0000      4.0000      0.0000   1538.8558     39.7985      1.1456      1.1160    862.4543    113.2965    132.4444      1.4237      1.6329      0.8860 
     1.9140      0.6401      0.0000      4.0000      0.0000   1538.9775     39.8001      1.1456      1.1160    862.4924    113.3027    132.4503      1.4237      1.6329      0.8861 
     1.9140      0.6419      0.0000      4.0000      0.0000   1539.0989     39.8016      1.1455      1.1160    862.5304    113.3090    132.4562      1.4237      1.6329      0.8861 
     1.9140      0.6437      0.0000      4.0000      0.0000   1539.2198     39.8031      1.1455      1.1160    862.5682    113.3152    132.4620      1.4237      1.6329      0.8861 
     1.9140      0.6455      0.0000      4.0000      0.0000   1539.3402     39.8046      1.1455      1.1160    862.6059    113.3214    132.4679      1.4237      1.6329      0.8861 
     1.9140      0.6473      0.0000      4.0000      0.0000   1539.4603     39.8061      1.1454      1.1161    862.6435    113.3275    132.4737      1.4237      1.6329      0.8862 
     1.9140      0.6491      0.0000      4.0000      0.0000   1539.5799     39.8076      1.1454      1.1161    862.6810    113.3337    132.4795      1.4237      1.6329      0.8862 
     1.9140      0.6509      0.0000      4.0000      0.0000   1539.6991     39.8091      1.1454      1.1161    862.7184    113.3398    132.4852      1.4237      1.6329      0.8862 
     1.9140      0.6527      0.0000      4.0000      0.0000   1539.8179     39.8106      1.1454      1.1161    862.7556    113.3459    132.4910      1.4237      1.6329      0.8863 
     1.9140      0.6545      0.0000      4.0000      0.0000   1539.9363     39.8121      1.1453      1.1161    862.7927    113.3520    132.4967      1.4237      1.6328      0.8863 
     1.9140      0.6563      0.0000      4.0000      0.0000   1540.0542     39.8136      1.1453      1.1161    862.8298    113.3580    132.5025      1.4237      1.6328      0.8863 
     1.9140      0.6581      0.0000      4.0000      0.0000   1540.1718     39.8151      1.1453      1.1161    862.8666    113.3641    132.5082      1.4237      1.6328      0.8863 
     1.9140      0.6599      0.0000      4.0000      0.0000   1540.2889     39.8166      1.1452      1.1162    862.9034    113.3701    132.5138      1.4237      1.6328      0.8864 
     1.9140      0.6617      0.0000      4.0000      0.0000   1540.4057     39.8180      1.1452      1.1162    862.9401    113.3761    132.5195      1.4237      1.6328      0.8864 
     1.9140      0.6635      0.0000      4.0000      0.0000   1540.5220     39.8195      1.1452      1.1162    862.9766    113.3821    132.5251      1.4237      1.6328      0.8864 
     1.9140      0.6653      0.0000      4.0000      0.0000   1540.6380     39.8210      1.1452      1.1162    863.0131    113.3880    132.5308      1.4237      1.6328      0.8865 
     1.9140      0.6671      0.0000      4.0000      0.0000   1540.7535     39.8224      1.1451      1.1162    863.0494    113.3940    132.5364      1.4237      1.6328      0.8865 
     1.9140      0.6689      0.0000      4.0000      0.0000   1540.8687     39.8239      1.1451      1.1162    863.0856    113.3999    132.5419      1.4237      1.6328      0.8865 
     1.9140      0.6707      0.0000      4.0000      0.0000   1540.9835     39.8253      1.1451      1.1162    863.1217    113.4058    132.5475      1.4237      1.6328      0.8865 
     1.9140      0.6725      0.0000      4.0000      0.0000   1541.0978     39.8267      1.1450      1.1163    863.1577    113.4117    132.5531      1.4237      1.6328      0.8866 
     1.9140      0.6743      0.0000      4.0000      0.0000   1541.2118     39.8282      1.1450      1.1163    863.1936    113.4175    132.5586      1.4237      1.6328      0.8866 
     1.9140      0.6761      0.0000      4.0000      0.0000   1541.3254     39.8296      1.1450      1.1163    863.2293    113.4234    132.5641      1.4237      1.6328      0.8866 
     1.9140      0.6779      0.0000      4.0000      0.0000   1541.4386     39.8310      1.1450      1.1163    863.2650    113.4292    132.5696      1.4237      1.6328      0.8867 
     1.9140      0.6797      0.0000      4.0000      0.0000   1541.5515     39.8325      1.1449      1.1163    863.3006    113.4350    132.5751      1.4237      1.6327      0.8867 
     1.9140      0.6815      0.0000      4.0000      0.0000   1541.6639     39.8339      1.1449      1.1163    863.3360    113.4408    132.5805      1.4237      1.6327      0.8867 
     1.9140      0.6833      0.0000      4.0000      0.0000   1541.7760     39.8353      1.1449      1.1163    863.3713    113.4465    132.5860      1.4237      1.6327      0.8867 
     1.9140      0.6851      0.0000      4.0000      0.0000   1541.8877     39.8367      1.1449      1.1164    863.4066    113.4523    132.5914      1.4237      1.6327      0.8868 
     1.9140      0.6869      0.0000      4.0000      0.0000   1541.9991     39.8381      1.1448      1.1164    863.4417    113.4580    132.5968      1.4237      1.6327      0.8868 
     1.9140      0.6887      0.0000      4.0000      0.0000   1542.1100     39.8395      1.1448      1.1164    863.4767    113.4637    132.6022      1.4237      1.6327      0.8868 
     1.9140      0.6905      0.0000      4.0000      0.0000   1542.2206     39.8409      1.1448      1.1164    863.5116    113.4694    132.6075      1.4237      1.6327      0.8869 
     1.9140      0.6923      0.0000      4.0000      0.0000   1542.3308     39.8423      1.1447      1.1164    863.5464    113.4750    132.6129      1.4237      1.6327      0.8869 
     1.9140      0.6941      0.0000      4.0000      0.0000   1542.4407     39.8437      1.1447      1.1164    863.5811    113.4807    132.6182      1.4237      1.6327      0.8869 
     1.9140      0.6959      0.0000      4.0000      0.0000   1542.5502     39.8450      1.1447      1.1164    863.6157    113.4863    132.6235      1.4237      1.6327      0.8869 
     1.9140      0.6977      0.0000      4.0000      0.0000   1542.6593     39.8464      1.1447      1.1164    863.6503    113.4919    132.6288      1.4237      1.6327      0.8870 
     1.9140      0.6995      0.0000      4.0000      0.0000   1542.7681     39.8478      1.1446      1.1165    863.6847    113.4975    132.6341      1.4237      1.6327      0.8870 
     1.9140      0.7013      0.0000      4.0000      0.0000   1542.8765     39.8492      1.1446      1.1165    863.7190    113.5031    132.6394      1.4237      1.6327      0.8870 
     1.9140      0.7031      0.0000      4.0000      0.0000   1542.9846     39.8505      1.1446      1.1165    863.7532    113.5087    132.6447      1.4237      1.6327      0.8870 
     1.9140      0.7049      0.0000      4.0000      0.0000   1543.0923     39.8519      1.1446      1.1165    863.7873    113.5142    132.6499      1.4237      1.6327      0.8871 
     1.9140      0.7067      0.0000      4.0000      0.0000   1543.1997     39.8532      1.1445      1.1165    863.8213    113.5198    132.6551      1.4237      1.6327      0.8871 
     1.9140      0.7085      0.0000      4.0000      0.0000   1543.3067     39.8546      1.1445      1.1165    863.8552    113.5253    132.6603      1.4237      1.6326      0.8871 
     1.9140      0.7103      0.0000      4.0000      0.0000   1543.4134     39.8559      1.1445      1.1165    863.8890    113.5308    132.6655      1.4237      1.6326      0.8872 
     1.9140      0.7121      0.0000      4.0000      0.0000   1543.5197     39.8573      1.1445      1.1166    863.9227    113.5362    132.6707      1.4237      1.6326      0.8872 
     1.9140      0.7139      0.0000      4.0000      0.0000   1543.6257     39.8586      1.1444      1.1166    863.9563    113.5417    132.6758      1.4237      1.6326      0.8872 
     1.9140      0.7157      0.0000      4.0000      0.0000   1543.7313     39.8599      1.1444      1.1166    863.9898    113.5471    132.6810      1.4237      1.6326      0.8872 
     1.9140      0.7175      0.0000      4.0000      0.0000   1543.8366     39.8613      1.1444      1.1166    864.0232    113.5526    132.6861      1.4237      1.6326      0.8873 
     1.9140      0.7193      0.0000      4.0000      0.0000   1543.9416     39.8626      1.1444      1.1166    864.0565    113.5580    132.6912      1.4237      1.6326      0.8873 
