# Engine name: Sugar Rocket
# Tue Mar 14 00:53:27 2023
#
#************************************************************************************************************************************************************************************
# Results of nested analysis
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# Ratio, O/F     pc, MPa  Nozzle inl  Nozzle exi  rho, kg/m^       Tc, K           M       gamma           k     c*, m/s   Is opt, s   Is vac, s      Cf opt      Cf vac    c.factor 
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
     1.9140      5.3328      0.0000      4.0000      0.0000   1601.1309     40.6006      1.1323      1.1255    887.1253    117.1232    136.1130      1.4235      1.6296      0.9065 
     1.9140      5.3297      0.0000      4.0000      0.0000   1601.1219     40.6005      1.1323      1.1255    887.1195    117.1224    136.1121      1.4235      1.6296      0.9065 
     1.9140      5.3266      0.0000      4.0000      0.0000   1601.1129     40.6003      1.1323      1.1255    887.1136    117.1215    136.1113      1.4235      1.6296      0.9065 
     1.9140      5.3235      0.0000      4.0000      0.0000   1601.1039     40.6002      1.1323      1.1255    887.1077    117.1206    136.1104      1.4235      1.6296      0.9065 
     1.9140      5.3204      0.0000      4.0000      0.0000   1601.0949     40.6001      1.1323      1.1255    887.1018    117.1197    136.1095      1.4235      1.6296      0.9065 
     1.9140      5.3173      0.0000      4.0000      0.0000   1601.0858     40.6000      1.1323      1.1255    887.0959    117.1188    136.1086      1.4235      1.6296      0.9065 
     1.9140      5.3142      0.0000      4.0000      0.0000   1601.0768     40.5999      1.1323      1.1255    887.0901    117.1179    136.1078      1.4235      1.6296      0.9065 
     1.9140      5.3111      0.0000      4.0000      0.0000   1601.0677     40.5997      1.1323      1.1255    887.0842    117.1170    136.1069      1.4235      1.6296      0.9065 
     1.9140      5.3080      0.0000      4.0000      0.0000   1601.0587     40.5996      1.1323      1.1255    887.0783    117.1161    136.1060      1.4235      1.6296      0.9065 
     1.9140      5.3049      0.0000      4.0000      0.0000   1601.0496     40.5995      1.1323      1.1255    887.0724    117.1152    136.1051      1.4235      1.6296      0.9065 
     1.9140      5.3018      0.0000      4.0000      0.0000   1601.0405     40.5994      1.1323      1.1255    887.0665    117.1143    136.1043      1.4235      1.6296      0.9064 
     1.9140      5.2987      0.0000      4.0000      0.0000   1601.0314     40.5993      1.1323      1.1255    887.0606    117.1134    136.1034      1.4235      1.6296      0.9064 
     1.9140      5.2956      0.0000      4.0000      0.0000   1601.0223     40.5991      1.1323      1.1255    887.0547    117.1125    136.1025      1.4235      1.6296      0.9064 
     1.9140      5.2925      0.0000      4.0000      0.0000   1601.0132     40.5990      1.1323      1.1255    887.0488    117.1116    136.1016      1.4235      1.6296      0.9064 
     1.9140      5.2894      0.0000      4.0000      0.0000   1601.0041     40.5989      1.1323      1.1255    887.0428    117.1107    136.1008      1.4235      1.6296      0.9064 
     1.9140      5.2863      0.0000      4.0000      0.0000   1600.9950     40.5988      1.1323      1.1255    887.0369    117.1098    136.0999      1.4235      1.6296      0.9064 
     1.9140      5.2832      0.0000      4.0000      0.0000   1600.9858     40.5987      1.1323      1.1255    887.0310    117.1089    136.0990      1.4235      1.6296      0.9064 
     1.9140      5.2801      0.0000      4.0000      0.0000   1600.9767     40.5985      1.1323      1.1255    887.0251    117.1080    136.0981      1.4235      1.6296      0.9064 
     1.9140      5.2770      0.0000      4.0000      0.0000   1600.9675     40.5984      1.1323      1.1255    887.0191    117.1071    136.0972      1.4235      1.6296      0.9064 
     1.9140      5.2739      0.0000      4.0000      0.0000   1600.9584     40.5983      1.1323      1.1255    887.0132    117.1062    136.0964      1.4235      1.6296      0.9064 
     1.9140      5.2708      0.0000      4.0000      0.0000   1600.9492     40.5982      1.1323      1.1255    887.0073    117.1053    136.0955      1.4235      1.6296      0.9064 
     1.9140      5.2677      0.0000      4.0000      0.0000   1600.9400     40.5980      1.1323      1.1255    887.0013    117.1044    136.0946      1.4235      1.6296      0.9064 
     1.9140      5.2646      0.0000      4.0000      0.0000   1600.9308     40.5979      1.1323      1.1255    886.9954    117.1035    136.0937      1.4235      1.6296      0.9064 
     1.9140      5.2615      0.0000      4.0000      0.0000   1600.9216     40.5978      1.1323      1.1255    886.9894    117.1026    136.0928      1.4235      1.6296      0.9064 
     1.9140      5.2584      0.0000      4.0000      0.0000   1600.9124     40.5977      1.1323      1.1255    886.9835    117.1017    136.0919      1.4235      1.6296      0.9064 
     1.9140      5.2553      0.0000      4.0000      0.0000   1600.9032     40.5976      1.1323      1.1255    886.9775    117.1008    136.0911      1.4235      1.6296      0.9064 
     1.9140      5.2522      0.0000      4.0000      0.0000   1600.8940     40.5974      1.1323      1.1255    886.9715    117.0999    136.0902      1.4235      1.6296      0.9064 
     1.9140      5.2491      0.0000      4.0000      0.0000   1600.8847     40.5973      1.1323      1.1255    886.9656    117.0990    136.0893      1.4235      1.6296      0.9064 
     1.9140      5.2460      0.0000      4.0000      0.0000   1600.8755     40.5972      1.1323      1.1255    886.9596    117.0981    136.0884      1.4235      1.6296      0.9063 
     1.9140      5.2429      0.0000      4.0000      0.0000   1600.8662     40.5971      1.1323      1.1255    886.9536    117.0972    136.0875      1.4235      1.6296      0.9063 
     1.9140      5.2398      0.0000      4.0000      0.0000   1600.8570     40.5969      1.1324      1.1255    886.9477    117.0963    136.0866      1.4235      1.6296      0.9063 
     1.9140      5.2367      0.0000      4.0000      0.0000   1600.8477     40.5968      1.1324      1.1255    886.9417    117.0954    136.0857      1.4235      1.6296      0.9063 
     1.9140      5.2336      0.0000      4.0000      0.0000   1600.8384     40.5967      1.1324      1.1255    886.9357    117.0945    136.0849      1.4235      1.6296      0.9063 
     1.9140      5.2305      0.0000      4.0000      0.0000   1600.8291     40.5966      1.1324      1.1255    886.9297    117.0936    136.0840      1.4235      1.6296      0.9063 
     1.9140      5.2274      0.0000      4.0000      0.0000   1600.8198     40.5964      1.1324      1.1255    886.9237    117.0927    136.0831      1.4235      1.6296      0.9063 
     1.9140      5.2243      0.0000      4.0000      0.0000   1600.8105     40.5963      1.1324      1.1255    886.9177    117.0917    136.0822      1.4235      1.6296      0.9063 
     1.9140      5.2212      0.0000      4.0000      0.0000   1600.8012     40.5962      1.1324      1.1255    886.9117    117.0908    136.0813      1.4235      1.6296      0.9063 
     1.9140      5.2181      0.0000      4.0000      0.0000   1600.7918     40.5961      1.1324      1.1255    886.9057    117.0899    136.0804      1.4235      1.6296      0.9063 
     1.9140      5.2150      0.0000      4.0000      0.0000   1600.7825     40.5960      1.1324      1.1255    886.8997    117.0890    136.0795      1.4235      1.6296      0.9063 
     1.9140      5.2119      0.0000      4.0000      0.0000   1600.7731     40.5958      1.1324      1.1255    886.8937    117.0881    136.0786      1.4235      1.6296      0.9063 
     1.9140      5.2088      0.0000      4.0000      0.0000   1600.7638     40.5957      1.1324      1.1255    886.8877    117.0872    136.0777      1.4235      1.6296      0.9063 
     1.9140      5.2057      0.0000      4.0000      0.0000   1600.7544     40.5956      1.1324      1.1255    886.8817    117.0863    136.0768      1.4235      1.6296      0.9063 
     1.9140      5.2026      0.0000      4.0000      0.0000   1600.7450     40.5955      1.1324      1.1255    886.8756    117.0854    136.0759      1.4235      1.6296      0.9063 
     1.9140      5.1995      0.0000      4.0000      0.0000   1600.7356     40.5953      1.1324      1.1254    886.8696    117.0844    136.0750      1.4235      1.6296      0.9063 
     1.9140      5.1964      0.0000      4.0000      0.0000   1600.7262     40.5952      1.1324      1.1254    886.8636    117.0835    136.0741      1.4235      1.6296      0.9063 
     1.9140      5.1933      0.0000      4.0000      0.0000   1600.7168     40.5951      1.1324      1.1254    886.8575    117.0826    136.0733      1.4235      1.6296      0.9063 
     1.9140      5.1902      0.0000      4.0000      0.0000   1600.7074     40.5950      1.1324      1.1254    886.8515    117.0817    136.0724      1.4235      1.6296      0.9062 
     1.9140      5.1871      0.0000      4.0000      0.0000   1600.6980     40.5948      1.1324      1.1254    886.8454    117.0808    136.0715      1.4235      1.6296      0.9062 
     1.9140      5.1840      0.0000      4.0000      0.0000   1600.6885     40.5947      1.1324      1.1254    886.8394    117.0799    136.0706      1.4235      1.6296      0.9062 
     1.9140      5.1809      0.0000      4.0000      0.0000   1600.6791     40.5946      1.1324      1.1254    886.8333    117.0789    136.0697      1.4235      1.6296      0.9062 
     1.9140      5.1778      0.0000      4.0000      0.0000   1600.6696     40.5945      1.1324      1.1254    886.8273    117.0780    136.0688      1.4235      1.6296      0.9062 
     1.9140      5.1747      0.0000      4.0000      0.0000   1600.6602     40.5943      1.1324      1.1254    886.8212    117.0771    136.0679      1.4235      1.6296      0.9062 
     1.9140      5.1716      0.0000      4.0000      0.0000   1600.6507     40.5942      1.1324      1.1254    886.8152    117.0762    136.0670      1.4235      1.6296      0.9062 
     1.9140      5.1685      0.0000      4.0000      0.0000   1600.6412     40.5941      1.1324      1.1254    886.8091    117.0753    136.0661      1.4235      1.6296      0.9062 
     1.9140      5.1654      0.0000      4.0000      0.0000   1600.6317     40.5940      1.1324      1.1254    886.8030    117.0743    136.0652      1.4235      1.6296      0.9062 
     1.9140      5.1623      0.0000      4.0000      0.0000   1600.6222     40.5938      1.1324      1.1254    886.7970    117.0734    136.0643      1.4235      1.6296      0.9062 
     1.9140      5.1592      0.0000      4.0000      0.0000   1600.6127     40.5937      1.1324      1.1254    886.7909    117.0725    136.0634      1.4235      1.6296      0.9062 
     1.9140      5.1561      0.0000      4.0000      0.0000   1600.6032     40.5936      1.1324      1.1254    886.7848    117.0716    136.0625      1.4235      1.6296      0.9062 
     1.9140      5.1530      0.0000      4.0000      0.0000   1600.5936     40.5934      1.1324      1.1254    886.7787    117.0706    136.0616      1.4235      1.6296      0.9062 
     1.9140      5.1499      0.0000      4.0000      0.0000   1600.5841     40.5933      1.1324      1.1254    886.7726    117.0697    136.0606      1.4235      1.6296      0.9062 
     1.9140      5.1468      0.0000      4.0000      0.0000   1600.5746     40.5932      1.1324      1.1254    886.7665    117.0688    136.0597      1.4235      1.6296      0.9062 
     1.9140      5.1437      0.0000      4.0000      0.0000   1600.5650     40.5931      1.1324      1.1254    886.7604    117.0679    136.0588      1.4235      1.6296      0.9062 
     1.9140      5.1406      0.0000      4.0000      0.0000   1600.5554     40.5929      1.1324      1.1254    886.7543    117.0669    136.0579      1.4235      1.6296      0.9062 
     1.9140      5.1375      0.0000      4.0000      0.0000   1600.5458     40.5928      1.1324      1.1254    886.7482    117.0660    136.0570      1.4235      1.6296      0.9062 
     1.9140      5.1344      0.0000      4.0000      0.0000   1600.5362     40.5927      1.1324      1.1254    886.7421    117.0651    136.0561      1.4235      1.6296      0.9062 
     1.9140      5.1313      0.0000      4.0000      0.0000   1600.5266     40.5926      1.1324      1.1254    886.7360    117.0642    136.0552      1.4235      1.6296      0.9061 
     1.9140      5.1282      0.0000      4.0000      0.0000   1600.5170     40.5924      1.1324      1.1254    886.7298    117.0632    136.0543      1.4235      1.6296      0.9061 
     1.9140      5.1251      0.0000      4.0000      0.0000   1600.5074     40.5923      1.1324      1.1254    886.7237    117.0623    136.0534      1.4235      1.6296      0.9061 
     1.9140      5.1220      0.0000      4.0000      0.0000   1600.4978     40.5922      1.1324      1.1254    886.7176    117.0614    136.0525      1.4235      1.6296      0.9061 
     1.9140      5.1189      0.0000      4.0000      0.0000   1600.4881     40.5920      1.1324      1.1254    886.7115    117.0604    136.0516      1.4235      1.6296      0.9061 
     1.9140      5.1158      0.0000      4.0000      0.0000   1600.4785     40.5919      1.1324      1.1254    886.7053    117.0595    136.0507      1.4235      1.6296      0.9061 
     1.9140      5.1127      0.0000      4.0000      0.0000   1600.4688     40.5918      1.1324      1.1254    886.6992    117.0586    136.0498      1.4235      1.6296      0.9061 
     1.9140      5.1096      0.0000      4.0000      0.0000   1600.4591     40.5917      1.1324      1.1254    886.6930    117.0577    136.0488      1.4235      1.6296      0.9061 
